,index,Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,BA,OBP,OPS,Team_Hits,Hits_allowed,HR_allowed,ERA
9,147,142,"Sunday, Sep 10",boxscore,PHI,,MIA,L,4,5,,78-64,2,15.0,Robertson,Domínguez,Scott,3:02,D,40894,.43,-,,.259,.330,.769,8,5,1,4.00
10,148,143,"Monday, Sep 11 (1)",boxscore,PHI,,ATL,L,8,10,10,78-65,2,15.0,Iglesias,Alvarado,Yates,3:08,D,30572,.53,--,,.259,.329,.769,8,11,2,4.02
11,149,144,"Monday, Sep 11 (2)",boxscore,PHI,,ATL,W,7,5,,79-65,2,15.0,Lorenzen,Wright,Kimbrel,2:43,N,27025,.69,+,,.259,.329,.769,8,7,3,4.03
12,150,145,"Tuesday, Sep 12",boxscore,PHI,,ATL,L,6,7,10,79-66,2,16.0,Iglesias,Kimbrel,Hand,3:28,N,28683,.57,-,,.259,.330,.771,12,10,3,4.04
13,151,146,"Wednesday, Sep 13",boxscore,PHI,,ATL,L,1,4,,79-67,2,17.0,Strider,Sánchez,Yates,2:20,N,31133,.61,--,,.258,.329,.768,4,10,1,4.04
14,152,147,"Friday, Sep 15",boxscore,PHI,@,STL,W,5,4,,80-67,2,16.0,Strahm,Thompson,Alvarado,3:26,N,42166,.68,+,,.258,.329,.768,8,9,0,4.03
15,153,148,"Saturday, Sep 16",boxscore,PHI,@,STL,W,6,1,,81-67,2,15.0,Suárez,Mikolas,,2:42,N,42817,.54,++,,.258,.329,.768,11,6,0,4.01
16,154,149,"Sunday, Sep 17",boxscore,PHI,@,STL,L,5,6,,81-68,2,15.0,King,Domínguez,Helsley,2:26,D,40996,.36,-,,.259,.329,.769,11,9,2,4.03
17,155,150,"Monday, Sep 18",boxscore,PHI,@,ATL,W,7,1,,82-68,2,14.0,Wheeler,Wright,,2:31,N,39216,.50,+,,.258,.329,.770,7,4,1,4.01
18,156,151,"Tuesday, Sep 19",boxscore,PHI,@,ATL,L,3,9,,82-69,2,15.0,Strider,Sánchez,,2:30,N,40695,.31,-,,.258,.328,.768,4,13,2,4.04
19,157,152,"Wednesday, Sep 20",boxscore,PHI,@,ATL,W,6,5,10,83-69,2,14.0,Kimbrel,Minter,Strahm,3:06,D,38856,.45,+,,.257,.328,.768,5,9,0,4.04
20,158,153,"Thursday, Sep 21",boxscore,PHI,,NYM,W,5,4,,84-69,2,14.0,Suárez,Brigham,Alvarado,2:48,N,30116,.23,++,,.257,.328,.768,7,8,1,4.04
21,159,154,"Friday, Sep 22",boxscore,PHI,,NYM,W-wo,5,4,10,85-69,2,14.0,Domínguez,Ottavino,,3:09,N,38795,.15,+++,,.257,.329,.768,9,8,2,4.04
22,160,155,"Saturday, Sep 23",boxscore,PHI,,NYM,W,7,5,,86-69,2,13.5,Wheeler,Quintana,Alvarado,2:31,D,40388,.07,++++,,.257,.329,.769,11,9,0,4.03
23,161,156,"Sunday, Sep 24",boxscore,PHI,,NYM,W,5,2,,87-69,2,13.0,Sánchez,Butto,Lorenzen,2:24,N,41139,.07,+++++,,.257,.328,.768,6,3,1,4.02
24,162,157,"Tuesday, Sep 26",boxscore,PHI,,PIT,W-wo,3,2,10,88-69,2,13.0,Hoffman,Bednar,,2:49,N,32116,.04,++++++,,.256,.328,.766,5,5,2,4.00
25,163,158,"Wednesday, Sep 27",boxscore,PHI,,PIT,W,7,6,,89-69,2,13.0,Kerkering,Hernandez,Soto,2:39,N,31388,.04,+++++++,,.256,.328,.768,8,11,0,4.01
26,164,159,"Thursday, Sep 28",boxscore,PHI,,PIT,L,2,3,,89-70,2,14.0,Ortiz,Strahm,Bednar,2:41,N,34046,.05,-,,.256,.327,.766,5,11,0,4.01
27,165,160,"Saturday, Sep 30 (1)",boxscore,PHI,@,NYM,L,3,4,,89-71,2,15.0,Megill,Walker,Ottavino,2:21,N,,.06,--,,.255,.327,.765,7,5,1,4.01
28,166,161,"Saturday, Sep 30 (2)",boxscore,PHI,@,NYM,L,4,11,,89-72,2,15.0,Garrett,Plassmeyer,,3:03,N,41102,.07,---,,.255,.327,.764,8,9,3,4.04
29,168,162,"Sunday, Oct 1",boxscore,PHI,@,NYM,W,9,1,,90-72,2,14.0,Nelson,Butto,,2:31,D,41212,.06,+,,.256,.327,.765,12,2,1,4.02
0,137,133,"Wednesday, Aug 30",boxscore,MIA,,TBR,L,0,3,10,66-67,3,21.5,Armstrong,Robertson,Fairbanks,2:32,N,9803,.63,--,,.257,.313,.711,4,5,0,4.18
1,138,134,"Thursday, Aug 31",boxscore,MIA,@,WSN,W,6,1,,67-67,3,21.5,Garrett,Adon,,2:21,N,17428,.60,+,,.258,.314,.713,13,3,0,4.16
2,140,135,"Friday, Sep 1",boxscore,MIA,@,WSN,W,8,5,11,68-67,3,21.5,Scott,Garcia,,3:18,N,27930,.68,++,,.258,.314,.713,9,8,3,4.14
3,141,136,"Saturday, Sep 2",boxscore,MIA,@,WSN,W,11,5,,69-67,3,21.5,Cueto,Williams,,2:37,D,30389,.85,+++,,.259,.314,.716,18,10,2,4.15
4,142,137,"Sunday, Sep 3",boxscore,MIA,@,WSN,W,6,4,,70-67,3,20.5,Alcantara,Finnegan,Scott,2:53,D,26196,1.04,++++,,.260,.315,.717,10,10,1,4.13
5,143,138,"Tuesday, Sep 5",boxscore,MIA,,LAD,W,6,3,,71-67,3,19.5,Nardi,Yarbrough,Scott,2:27,N,11472,1.12,+++++,,.260,.315,.719,8,7,1,4.12
6,144,139,"Wednesday, Sep 6",boxscore,MIA,,LAD,W,11,4,,72-67,3,18.5,Cabrera,Lynn,,2:37,N,10591,1.22,++++++,,.260,.316,.722,13,6,2,4.12
7,145,140,"Thursday, Sep 7",boxscore,MIA,,LAD,L,0,10,,72-68,3,19.5,Pepiot,Garrett,,2:40,N,12047,1.30,-,,.259,.315,.719,2,16,1,4.16
8,146,141,"Friday, Sep 8",boxscore,MIA,@,PHI,W,3,2,,73-68,3,19.5,Robertson,Strahm,Scott,2:44,N,40190,1.38,+,,.259,.314,.719,7,5,1,4.14
9,147,142,"Saturday, Sep 9",boxscore,MIA,@,PHI,L,4,8,,73-69,3,19.5,Hoffman,Cueto,,3:07,N,40899,1.49,-,,.259,.314,.719,10,7,1,4.17
10,148,143,"Sunday, Sep 10",boxscore,MIA,@,PHI,W,5,4,,74-69,3,19.5,Robertson,Domínguez,Scott,3:02,D,40894,1.44,+,,.258,.314,.718,5,8,2,4.17
11,149,144,"Monday, Sep 11",boxscore,MIA,@,MIL,L,0,12,,74-70,3,20.0,Woodruff,Luzardo,,2:20,N,21792,1.51,-,,.258,.313,.716,6,17,1,4.22
12,150,145,"Tuesday, Sep 12",boxscore,MIA,@,MIL,L,1,3,,74-71,3,21.0,Peralta,Cabrera,Williams,2:28,N,26466,1.33,--,,.257,.312,.713,2,5,1,4.22
13,151,146,"Wednesday, Sep 13",boxscore,MIA,@,MIL,W,2,0,,75-71,3,21.0,Garrett,Rea,Scott,2:35,N,24251,1.30,+,,.257,.312,.713,8,7,0,4.19
14,152,147,"Thursday, Sep 14",boxscore,MIA,@,MIL,L,2,4,,75-72,3,21.5,Houser,Pérez,Williams,2:33,D,26529,1.53,-,,.256,.311,.711,6,7,0,4.19
15,153,148,"Friday, Sep 15",boxscore,MIA,,ATL,W,9,6,,76-72,3,20.5,Puk,Hand,Scott,2:55,N,17692,1.43,+,,.257,.312,.714,13,11,1,4.20
16,154,149,"Saturday, Sep 16",boxscore,MIA,,ATL,W,11,5,,77-72,3,19.5,Scott,Yates,,2:59,D,24329,1.63,++,,.258,.313,.718,14,9,4,4.21
17,155,150,"Sunday, Sep 17",boxscore,MIA,,ATL,W,16,2,,78-72,3,18.5,Luzardo,Morton,,2:54,D,22051,1.78,+++,,.259,.315,.723,17,9,1,4.19
18,156,151,"Monday, Sep 18",boxscore,MIA,,NYM,L,1,2,,78-73,3,18.5,Bickford,Scott,Ottavino,2:32,N,14577,1.93,-,,.259,.315,.721,5,8,1,4.18
19,157,152,"Tuesday, Sep 19",boxscore,MIA,,NYM,W-wo,4,3,,79-73,3,18.5,Scott,Gott,,2:45,N,10897,1.86,+,,.259,.315,.721,8,11,0,4.17
20,158,153,"Wednesday, Sep 20",boxscore,MIA,,NYM,L,3,8,,79-74,3,18.5,Senga,Pérez,,3:04,N,12045,2.02,-,,.259,.315,.721,10,10,4,4.18
21,159,154,"Friday, Sep 22",boxscore,MIA,,MIL,L,1,16,,79-75,3,20.0,Burnes,Okert,,2:53,N,15884,2.04,--,,.258,.315,.720,5,15,3,4.26
22,160,155,"Saturday, Sep 23",boxscore,MIA,,MIL,W,5,4,,80-75,3,19.5,Nardi,Payamps,Scott,2:35,D,23867,2.05,+,,.258,.315,.720,8,7,1,4.26
23,161,156,"Sunday, Sep 24",boxscore,MIA,,MIL,W,6,1,,81-75,3,19.0,Cabrera,Peralta,,2:46,D,17538,2.12,++,,.260,.316,.724,17,8,0,4.24
24,162,157,"Wednesday, Sep 27 (1)",boxscore,MIA,@,NYM,L,2,11,,81-76,3,20.0,Lucchesi,Garrett,,2:49,N,,2.41,-,,.260,.317,.724,9,12,3,4.29
25,163,158,"Wednesday, Sep 27 (2)",boxscore,MIA,@,NYM,W,4,2,,82-76,3,20.0,Moore,Ottavino,Nardi,2:51,N,24966,2.46,+,,.259,.317,.724,7,6,2,4.27
26,164,159,"Thursday, Sep 28",boxscore,MIA,@,NYM,L,0,1,8,82-77,3,21.0,Hartwig,Luzardo,,2:11,D,31097,2.57,-,,.259,.316,.722,4,5,0,4.25
27,165,160,"Friday, Sep 29",boxscore,MIA,@,PIT,W,4,3,,83-77,3,20.0,Brazoban,Selby,Scott,3:00,N,16387,3.01,+,,.259,.317,.722,10,9,0,4.24
28,166,161,"Saturday, Sep 30",boxscore,MIA,@,PIT,W,7,3,,84-77,3,20.0,Puk,Priester,Scott,3:10,N,25030,1.88,++,,.260,.317,.724,14,12,0,4.22
29,168,162,"Sunday, Oct 1",boxscore,MIA,@,PIT,L,0,3,,84-78,3,20.0,Moreta,Hoeing,Bednar,2:17,D,22954,.12,-,,.259,.316,.721,3,6,0,4.22
0,137,133,"Wednesday, Aug 30",boxscore,BAL,,CHW,L,5,10,,83-50,1,up 1.5,Cease,Gibson,,3:09,D,17723,.90,-,,.255,.320,.745,9,15,3,4.04
1,139,134,"Friday, Sep 1",boxscore,BAL,@,ARI,L,2,4,,83-51,1,up 1.5,Davies,Irvin,Sewald,2:40,N,18248,1.01,--,,.255,.320,.744,8,10,2,4.04
2,140,135,"Saturday, Sep 2",boxscore,BAL,@,ARI,W,7,3,,84-51,1,up 2.5,Bradish,Cecconi,,2:49,N,34118,.98,+,,.255,.320,.745,11,5,1,4.04
3,141,136,"Sunday, Sep 3",boxscore,BAL,@,ARI,W,8,5,,85-51,1,up 2.5,Coulombe,Gallen,,3:06,D,24284,.84,++,,.256,.321,.746,14,9,3,4.04
4,142,137,"Monday, Sep 4",boxscore,BAL,@,LAA,W,6,3,,86-51,1,up 3.5,Rodriguez,Rosenberg,Cano,2:22,N,29214,.85,+++,,.256,.321,.746,10,8,2,4.03
5,143,138,"Tuesday, Sep 5",boxscore,BAL,@,LAA,W,5,4,10,87-51,1,up 3.5,Krehbiel,Soriano,Fujinami,3:16,N,22496,.67,++++,,.257,.321,.747,13,12,0,4.03
6,144,139,"Wednesday, Sep 6",boxscore,BAL,@,LAA,W,10,3,,88-51,1,up 3.5,Gibson,Sandoval,,2:56,N,29021,.66,+++++,,.257,.322,.748,12,7,1,4.02
7,145,140,"Friday, Sep 8",boxscore,BAL,@,BOS,W,11,2,,89-51,1,up 4.0,Bradish,Houck,,3:01,N,33852,.52,++++++,,.258,.324,.751,14,4,1,4.01
8,146,141,"Saturday, Sep 9",boxscore,BAL,@,BOS,W,13,12,,90-51,1,up 4.0,Fujinami,Sale,,3:40,D,34615,.53,+++++++,,.259,.324,.755,14,23,1,4.05
9,147,142,"Sunday, Sep 10",boxscore,BAL,@,BOS,L,3,7,,90-52,1,up 3.0,Bello,Rodriguez,,2:51,D,31295,.52,-,,.258,.324,.753,7,8,1,4.04
10,148,143,"Monday, Sep 11",boxscore,BAL,,STL,W,11,5,,91-52,1,up 3.0,Hall,Hudson,,3:12,N,15485,.72,+,,.259,.325,.756,13,12,0,4.05
11,149,144,"Tuesday, Sep 12",boxscore,BAL,,STL,L,2,5,,91-53,1,up 3.0,Wainwright,Means,Helsley,2:45,N,15526,.69,-,,.259,.325,.756,9,9,3,4.05
12,150,145,"Wednesday, Sep 13",boxscore,BAL,,STL,L,0,1,,91-54,1,up 2.0,Rom,Gibson,Helsley,2:41,N,14442,.73,--,,.258,.325,.754,3,4,1,4.03
13,151,146,"Thursday, Sep 14",boxscore,BAL,,TBR,L,3,4,,91-55,1,up 1.0,Poche,Bradish,Fairbanks,2:32,N,24835,1.94,---,,.258,.324,.752,4,7,1,4.03
14,152,147,"Friday, Sep 15",boxscore,BAL,,TBR,L,1,7,,91-56,1,Tied,Eflin,Flaherty,,2:35,N,43359,2.59,----,,.257,.322,.749,2,13,2,4.05
15,153,148,"Saturday, Sep 16",boxscore,BAL,,TBR,W,8,0,,92-56,1,up 1.0,Rodriguez,Glasnow,,2:14,N,38432,3.13,+,,.257,.323,.750,12,5,0,4.03
16,154,149,"Sunday, Sep 17",boxscore,BAL,,TBR,W-wo,5,4,11,93-56,1,up 2.0,Hall,Diekman,,3:06,D,37297,3.03,++,,.257,.322,.749,9,5,3,4.01
17,155,150,"Monday, Sep 18",boxscore,BAL,@,HOU,W,8,7,,94-56,1,up 2.5,Baumann,Pressly,Cano,3:20,N,34456,1.09,+++,,.258,.323,.751,16,10,2,4.03
18,156,151,"Tuesday, Sep 19",boxscore,BAL,@,HOU,W,9,5,,95-56,1,up 2.5,Hall,Brown,Pérez,3:11,N,35050,.88,++++,,.258,.323,.753,10,10,3,4.03
19,157,152,"Wednesday, Sep 20",boxscore,BAL,@,HOU,L-wo,1,2,,95-57,1,up 2.5,Pressly,Coulombe,,2:56,D,36427,.83,-,,.258,.322,.751,6,5,0,4.01
20,158,153,"Thursday, Sep 21",boxscore,BAL,@,CLE,L,2,5,,95-58,1,up 1.5,Stephan,Pérez,Clase,3:11,N,25226,.78,--,,.257,.322,.750,7,8,0,4.02
21,159,154,"Friday, Sep 22",boxscore,BAL,@,CLE,L-wo,8,9,,95-59,1,up 1.5,Clase,Cano,,3:26,N,22567,1.27,---,,.257,.322,.750,10,13,0,4.04
22,160,155,"Saturday, Sep 23",boxscore,BAL,@,CLE,W,2,1,,96-59,1,up 1.5,Means,Quantrill,Pérez,2:23,N,28271,1.12,+,,.257,.323,.749,9,1,1,4.02
23,161,156,"Sunday, Sep 24",boxscore,BAL,@,CLE,W,5,1,,97-59,1,up 2.5,Gibson,McKenzie,,2:45,D,20287,1.10,++,,.257,.323,.749,7,5,0,4.00
24,162,157,"Tuesday, Sep 26",boxscore,BAL,,WSN,W,1,0,,98-59,1,up 2.5,Bradish,Gray,Cano,2:21,N,20823,.36,+++,,.257,.323,.748,6,3,0,3.97
25,163,158,"Wednesday, Sep 27",boxscore,BAL,,WSN,W,5,1,,99-59,1,up 2.5,Rodriguez,Corbin,,2:28,N,24278,.27,++++,,.257,.323,.749,9,6,0,3.96
26,164,159,"Thursday, Sep 28",boxscore,BAL,,BOS,W,2,0,,100-59,1,up 3.0,Kremer,Sale,Wells,2:30,N,27543,.17,+++++,,.257,.323,.748,4,3,0,3.93
27,165,160,"Friday, Sep 29",boxscore,BAL,,BOS,L,0,3,,100-60,1,up 3.0,Pivetta,Means,Whitlock,2:24,N,28192,.02,-,,.256,.322,.745,3,4,1,3.92
28,166,161,"Saturday, Sep 30",boxscore,BAL,,BOS,W,5,2,,101-60,1,up 3.0,Zimmermann,Winckowski,,2:54,N,43150,.05,+,,.256,.321,.744,7,14,0,3.91
29,168,162,"Sunday, Oct 1",boxscore,BAL,,BOS,L,1,6,,101-61,1,up 2.0,Houck,Coulombe,,2:44,D,36640,.00,-,,.255,.321,.742,2,5,0,3.89
0,137,133,"Tuesday, Aug 29",boxscore,WSN,@,TOR,W,5,4,,62-71,4,25.0,Gore,Berríos,Finnegan,2:55,N,39722,.02,+,,.258,.318,.717,8,11,1,4.87
1,138,134,"Wednesday, Aug 30",boxscore,WSN,@,TOR,L,0,7,,62-72,4,26.0,Bassitt,Corbin,,2:23,D,39303,.04,-,,.257,.317,.715,5,12,0,4.89
2,139,135,"Thursday, Aug 31",boxscore,WSN,,MIA,L,1,6,,62-73,4,27.0,Garrett,Adon,,2:21,N,17428,.03,--,,.256,.316,.712,3,13,2,4.90
3,141,136,"Friday, Sep 1",boxscore,WSN,,MIA,L,5,8,11,62-74,5,28.0,Scott,Garcia,,3:18,N,27930,.01,---,,.256,.316,.712,8,9,1,4.90
4,142,137,"Saturday, Sep 2",boxscore,WSN,,MIA,L,5,11,,62-75,5,29.0,Cueto,Williams,,2:37,D,30389,.01,----,,.256,.316,.714,10,18,4,4.93
5,143,138,"Sunday, Sep 3",boxscore,WSN,,MIA,L,4,6,,62-76,5,29.0,Alcantara,Finnegan,Scott,2:53,D,26196,.00,-----,,.257,.316,.714,10,10,1,4.94
6,144,139,"Tuesday, Sep 5",boxscore,WSN,,NYM,L,5,11,,62-77,5,29.0,Quintana,Corbin,,2:34,N,22897,.00,------,,.256,.316,.713,7,11,5,4.98
7,145,140,"Wednesday, Sep 6",boxscore,WSN,,NYM,W-wo,3,2,,63-77,5,28.0,Finnegan,Bickford,,2:35,N,24297,.00,+,,.256,.317,.712,9,8,0,4.96
8,146,141,"Friday, Sep 8",boxscore,WSN,,LAD,L,5,8,,63-78,5,29.5,Vesia,Garcia,Phillips,3:08,N,32561,.00,-,,.256,.316,.712,6,10,3,4.98
9,147,142,"Saturday, Sep 9",boxscore,WSN,,LAD,W-wo,7,6,11,64-78,5,28.5,Machado,Varland,,3:15,D,34562,.00,+,,.256,.316,.711,8,9,1,4.97
10,148,143,"Sunday, Sep 10",boxscore,WSN,,LAD,L,3,7,,64-79,5,29.5,Suero,Williams,,3:06,D,27546,.00,-,,.256,.316,.710,9,14,1,4.99
11,149,144,"Monday, Sep 11",boxscore,WSN,@,PIT,W,6,2,,65-79,5,29.0,Corbin,Jackson,,2:24,N,10045,.00,+,,.256,.316,.711,9,7,0,4.97
12,150,145,"Tuesday, Sep 12",boxscore,WSN,@,PIT,L,1,5,,65-80,5,30.0,Falter,Adon,,2:22,N,9222,.00,-,,.255,.315,.710,6,11,1,4.97
13,151,146,"Wednesday, Sep 13",boxscore,WSN,@,PIT,L,6,7,,65-81,5,31.0,Priester,Rutledge,Bednar,2:38,N,9883,.00,--,,.255,.315,.711,8,11,1,4.99
14,152,147,"Thursday, Sep 14",boxscore,WSN,@,PIT,L,0,2,,65-82,5,31.5,Keller,Gray,Bednar,1:50,D,10728,.00,---,,.254,.314,.708,2,5,2,4.97
15,153,148,"Friday, Sep 15",boxscore,WSN,@,MIL,L,3,5,,65-83,5,31.5,Miley,Irvin,Williams,2:29,N,35428,.00,----,,.254,.314,.707,6,7,3,4.97
16,154,149,"Saturday, Sep 16",boxscore,WSN,@,MIL,L,5,9,,65-84,5,31.5,Payamps,Finnegan,,3:09,N,36212,.00,-----,,.254,.314,.707,9,14,2,5.01
17,155,150,"Sunday, Sep 17",boxscore,WSN,@,MIL,W,2,1,11,66-84,5,30.5,Garcia,Vieira,,3:15,D,31865,.00,+,,.253,.313,.705,4,6,0,4.97
18,156,151,"Monday, Sep 18",boxscore,WSN,,CHW,L,1,6,,66-85,5,30.5,Clevinger,Adon,,2:30,N,20977,.00,-,,.252,.312,.704,6,15,1,4.98
19,157,152,"Tuesday, Sep 19",boxscore,WSN,,CHW,W,4,3,,67-85,5,30.5,Garcia,Bummer,Finnegan,2:13,N,23936,.00,+,,.252,.312,.704,7,8,2,4.97
20,158,153,"Wednesday, Sep 20",boxscore,WSN,,CHW,W,13,3,,68-85,5,29.5,Gray,Banks,,2:47,D,23275,.00,++,,.253,.313,.708,14,6,0,4.95
21,159,154,"Thursday, Sep 21",boxscore,WSN,,ATL,L,3,10,,68-86,5,30.5,Fried,Irvin,,3:12,N,28100,.00,-,,.253,.313,.708,8,18,2,4.98
22,160,155,"Friday, Sep 22",boxscore,WSN,,ATL,L,6,9,,68-87,5,31.5,Tonkin,Corbin,Iglesias,3:01,N,36297,.00,--,,.253,.314,.709,10,10,3,5.01
23,161,156,"Sunday, Sep 24 (1)",boxscore,WSN,,ATL,W,3,2,,69-87,5,31.5,Rutledge,Winans,Finnegan,2:23,D,31989,.00,+,,.254,.314,.709,10,6,1,4.99
24,162,157,"Sunday, Sep 24 (2)",boxscore,WSN,,ATL,L,5,8,,69-88,5,31.5,Strider,Adon,,2:57,N,34501,.00,-,,.254,.314,.710,12,10,2,5.01
25,163,158,"Tuesday, Sep 26",boxscore,WSN,@,BAL,L,0,1,,69-89,5,32.5,Bradish,Gray,Cano,2:21,N,20823,.00,--,,.253,.313,.708,3,6,1,4.98
26,164,159,"Wednesday, Sep 27",boxscore,WSN,@,BAL,L,1,5,,69-90,5,33.5,Rodriguez,Corbin,,2:28,N,24278,.00,---,,.253,.313,.706,6,9,1,4.99
27,165,160,"Friday, Sep 29",boxscore,WSN,@,ATL,W,10,6,,70-90,5,33.0,Weems,Hand,,3:16,N,41481,.00,+,,.253,.313,.708,10,17,0,4.99
28,166,161,"Saturday, Sep 30",boxscore,WSN,@,ATL,L,3,5,,70-91,5,34.0,Strider,Weems,Iglesias,3:00,N,41652,.00,-,,.253,.313,.708,10,11,1,5.00
29,168,162,"Sunday, Oct 1",boxscore,WSN,@,ATL,W,10,9,,71-91,5,33.0,Harvey,Tonkin,Finnegan,3:09,D,40697,.00,+,,.254,.314,.709,15,11,2,5.02
0,137,133,"Wednesday, Aug 30",boxscore,NYY,@,DET,W,6,2,,65-68,5,18.0,Cole,White,Hamilton,2:37,N,15731,.02,+++,,.228,.304,.707,8,4,2,4.00
1,138,134,"Thursday, Aug 31",boxscore,NYY,@,DET,L-wo,3,4,10,65-69,5,18.5,Brieske,Loáisiga,,2:48,D,19630,.03,-,,.228,.303,.705,5,8,1,3.99
2,140,135,"Friday, Sep 1",boxscore,NYY,@,HOU,W,6,2,,66-69,5,17.5,Rodón,Verlander,,2:31,N,41066,.02,+,,.228,.303,.707,8,4,1,3.98
3,141,136,"Saturday, Sep 2",boxscore,NYY,@,HOU,W,5,4,,67-69,5,17.5,Brito,Brown,Holmes,3:02,N,41427,.04,++,,.228,.303,.707,8,9,2,3.98
4,142,137,"Sunday, Sep 3",boxscore,NYY,@,HOU,W,6,1,,68-69,5,17.5,King,Javier,,2:44,N,41514,.05,+++,,.228,.303,.707,8,7,0,3.95
5,143,138,"Tuesday, Sep 5",boxscore,NYY,,DET,W,5,1,,69-69,5,18.0,Cole,Wentz,,2:32,N,31553,.05,++++,,.228,.303,.708,6,9,0,3.93
6,144,139,"Wednesday, Sep 6",boxscore,NYY,,DET,W,4,3,,70-69,5,18.0,Schmidt,Brieske,Holmes,2:52,N,30673,.06,+++++,,.228,.304,.709,11,6,0,3.92
7,145,140,"Thursday, Sep 7",boxscore,NYY,,DET,L,3,10,,70-70,5,18.5,Rodriguez,Rodón,,2:43,N,32722,.09,-,,.228,.304,.709,6,14,3,3.97
8,146,141,"Friday, Sep 8",boxscore,NYY,,MIL,L,2,8,,70-71,5,19.5,Uribe,Brito,,3:02,N,37115,.04,--,,.227,.304,.707,3,16,1,4.00
9,147,142,"Saturday, Sep 9",boxscore,NYY,,MIL,L,2,9,,70-72,5,20.5,Payamps,Loáisiga,,2:48,D,44068,.03,---,,.227,.303,.704,4,11,1,4.03
10,148,143,"Sunday, Sep 10",boxscore,NYY,,MIL,W-wo,4,3,13,71-72,5,19.5,Misiewicz,Milner,,3:33,D,41702,.01,+,,.225,.302,.702,3,6,0,3.99
11,149,144,"Tuesday, Sep 12 (1)",boxscore,NYY,@,BOS,W,3,2,,72-72,4,18.5,Brito,Pivetta,Holmes,2:45,D,30029,.01,++,,.225,.301,.700,5,7,1,3.98
12,150,145,"Tuesday, Sep 12 (2)",boxscore,NYY,@,BOS,W,4,1,,73-72,4,18.5,Rodón,Winckowski,Ramirez,3:39,N,30392,.03,+++,,.225,.302,.700,9,6,1,3.96
13,151,146,"Thursday, Sep 14 (1)",boxscore,NYY,@,BOS,L,0,5,,73-73,4,17.5,Houck,King,,2:48,D,30228,.04,-,,.225,.302,.699,6,10,2,3.97
14,152,147,"Thursday, Sep 14 (2)",boxscore,NYY,@,BOS,W,8,5,,74-73,4,17.5,Peralta,Llovera,Kahnle,3:12,N,35507,.02,+,,.226,.303,.701,12,9,1,3.97
15,153,148,"Friday, Sep 15",boxscore,NYY,@,PIT,W,7,5,,75-73,4,16.5,Ramirez,Holderman,Holmes,3:15,N,31534,.03,++,,.226,.304,.701,11,9,0,3.96
16,154,149,"Saturday, Sep 16",boxscore,NYY,@,PIT,W,6,3,,76-73,4,16.5,Brito,Ortiz,Holmes,2:37,N,31922,.06,+++,,.226,.304,.703,9,4,1,3.96
17,155,150,"Sunday, Sep 17",boxscore,NYY,@,PIT,L,2,3,,76-74,4,17.5,Borucki,Rodón,Bednar,2:22,D,29565,.10,-,,.226,.304,.701,4,8,1,3.95
18,156,151,"Tuesday, Sep 19",boxscore,NYY,,TOR,L,1,7,,76-75,4,19.0,Kikuchi,Schmidt,,2:43,N,38525,.05,--,,.225,.303,.700,6,10,3,3.97
19,157,152,"Wednesday, Sep 20",boxscore,NYY,,TOR,L,1,6,,76-76,4,19.0,Gausman,King,,2:51,N,35587,.01,---,,.225,.303,.699,5,9,0,3.98
20,158,153,"Thursday, Sep 21",boxscore,NYY,,TOR,W,5,3,,77-76,4,18.0,Cole,Berríos,,2:32,N,37646,.00,+,,.225,.303,.700,10,4,0,3.97
21,159,154,"Friday, Sep 22",boxscore,NYY,,ARI,W,7,1,,78-76,4,17.0,Weaver,Pfaadt,Brito,2:21,N,39143,.00,++,,.226,.304,.702,12,5,1,3.95
22,160,155,"Sunday, Sep 24",boxscore,NYY,,ARI,L,1,7,,78-77,4,18.5,Gallen,Rodón,,3:02,D,39018,.00,-,,.226,.304,.702,6,8,0,3.95
23,161,156,"Monday, Sep 25",boxscore,NYY,,ARI,W,6,4,,79-77,4,18.0,Hamilton,Ginkel,Holmes,3:01,D,41096,.00,+,,.226,.304,.703,9,8,0,3.95
24,162,157,"Tuesday, Sep 26",boxscore,NYY,@,TOR,W,2,0,,80-77,4,18.0,Brito,Romano,Holmes,2:27,N,40454,.00,++,,.226,.303,.702,5,3,0,3.93
25,163,158,"Wednesday, Sep 27",boxscore,NYY,@,TOR,W,6,0,,81-77,4,18.0,Cole,Berríos,,2:13,N,31923,.00,+++,,.226,.304,.703,9,2,0,3.90
26,164,159,"Thursday, Sep 28",boxscore,NYY,@,TOR,L,0,6,,81-78,4,19.0,Bassitt,Weaver,,2:37,N,36657,.00,-,,.226,.303,.701,7,13,3,3.92
27,165,160,"Friday, Sep 29",boxscore,NYY,@,KCR,L,5,12,,81-79,4,19.0,Lyles,Rodón,,2:46,N,18374,.00,--,,.226,.303,.701,8,15,2,3.97
28,166,161,"Saturday, Sep 30",boxscore,NYY,@,KCR,W,5,2,,82-79,4,19.0,Montas,Marsh,Holmes,3:01,N,22665,.00,+,,.227,.304,.702,12,12,1,3.96
29,168,162,"Sunday, Oct 1",boxscore,NYY,@,KCR,L,2,5,,82-80,4,19.0,Greinke,King,McArthur,2:24,D,20662,.00,-,,.227,.304,.701,7,11,3,3.97
