,index,Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,BA,OBP,OPS,Team_Hits,Hits_allowed,HR_allowed,ERA
9,126,122,"Friday, Aug 18",boxscore,PHI,@,WSN,L,7,8,,66-56,2,13.5,Ferrer,Lorenzen,Finnegan,2:42,N,26747,.80,-,,.256,.323,.745,10,13,1,3.98
10,127,123,"Saturday, Aug 19",boxscore,PHI,@,WSN,W,12,3,,67-56,2,13.5,Domínguez,Abbott,,2:38,D,38853,.85,+,,.257,.325,.750,16,9,0,3.97
11,128,124,"Sunday, Aug 20",boxscore,PHI,@,WSN,L,3,4,,67-57,2,13.5,Williams,Wheeler,Finnegan,2:26,N,2473,.76,-,,.256,.324,.748,6,9,0,3.97
12,129,125,"Monday, Aug 21",boxscore,PHI,,SFG,W,10,4,,68-57,2,12.5,Nola,Manaea,,2:44,N,36274,1.05,+,,.258,.326,.754,17,9,2,3.97
13,130,126,"Tuesday, Aug 22",boxscore,PHI,,SFG,W-wo,4,3,,69-57,2,12.5,Kimbrel,Doval,,2:54,N,40420,.93,++,,.258,.326,.755,9,8,0,3.96
14,131,127,"Wednesday, Aug 23",boxscore,PHI,,SFG,L,6,8,10,69-58,2,13.5,Junis,Kimbrel,Walker,3:38,D,33035,.89,-,,.258,.326,.756,10,14,2,3.98
15,132,128,"Friday, Aug 25",boxscore,PHI,,STL,W,7,2,,70-58,2,13.5,Sánchez,Mikolas,,2:18,N,34118,.92,+,,.259,.326,.758,11,5,1,3.96
16,133,129,"Saturday, Aug 26",boxscore,PHI,,STL,W,12,1,,71-58,2,13.5,Wheeler,Hudson,,2:41,N,44097,.77,++,,.259,.327,.762,12,3,1,3.94
17,134,130,"Sunday, Aug 27",boxscore,PHI,,STL,W,3,0,,72-58,2,12.5,Nola,Rom,Kimbrel,2:42,D,41141,.64,+++,,.260,.328,.762,11,2,0,3.91
18,135,131,"Monday, Aug 28",boxscore,PHI,,LAA,W,6,4,,73-58,2,12.5,Walker,Giolito,Kimbrel,2:37,N,38142,.58,++++,,.260,.328,.763,7,11,0,3.91
19,136,132,"Tuesday, Aug 29",boxscore,PHI,,LAA,W,12,7,,74-58,2,12.5,Lorenzen,Anderson,,2:35,N,36096,.45,+++++,,.260,.328,.768,13,11,3,3.92
20,137,133,"Wednesday, Aug 30",boxscore,PHI,,LAA,L,8,10,,74-59,2,13.5,Moore,Kimbrel,Estévez,3:03,D,34655,.40,-,,.261,.329,.769,11,12,2,3.95
21,139,134,"Friday, Sep 1",boxscore,PHI,@,MIL,L,5,7,,74-60,2,15.0,Williams,Alvarado,,2:34,N,32519,.44,--,,.260,.328,.767,5,7,1,3.96
22,140,135,"Saturday, Sep 2",boxscore,PHI,@,MIL,L,5,7,,74-61,2,16.0,Chafin,Nola,Williams,3:01,N,35253,.56,---,,.260,.328,.767,7,12,1,3.98
23,141,136,"Sunday, Sep 3",boxscore,PHI,@,MIL,W,4,2,,75-61,2,15.0,Domínguez,Miley,Kimbrel,2:41,D,33473,.63,+,,.259,.328,.767,6,7,2,3.97
24,142,137,"Monday, Sep 4",boxscore,PHI,@,SDP,W,9,7,,76-61,2,14.5,Walker,Hill,Alvarado,3:31,D,39719,.48,++,,.260,.329,.771,16,10,1,3.99
25,143,138,"Tuesday, Sep 5",boxscore,PHI,@,SDP,L,0,8,,76-62,2,14.5,Avila,Lorenzen,,2:14,N,42970,.39,-,,.260,.329,.769,3,10,1,4.02
26,144,139,"Wednesday, Sep 6",boxscore,PHI,@,SDP,W,5,1,,77-62,2,13.5,Wheeler,Wacha,,3:00,D,34317,.49,+,,.260,.329,.770,12,3,0,4.00
27,145,140,"Friday, Sep 8",boxscore,PHI,,MIA,L,2,3,,77-63,2,15.0,Robertson,Strahm,Scott,2:44,N,40190,.46,-,,.259,.329,.769,5,7,2,3.99
28,146,141,"Saturday, Sep 9",boxscore,PHI,,MIA,W,8,4,,78-63,2,14.0,Hoffman,Cueto,,3:07,N,40899,.56,+,,.259,.329,.769,7,10,1,3.99
29,147,142,"Sunday, Sep 10",boxscore,PHI,,MIA,L,4,5,,78-64,2,15.0,Robertson,Domínguez,Scott,3:02,D,40894,.43,-,,.259,.330,.769,8,5,1,4.00
0,118,114,"Monday, Aug 7",boxscore,MIA,@,CIN,L,2,5,,58-56,3,14.0,Williamson,Pérez,Díaz,2:28,N,17389,1.08,-----,,.263,.319,.719,5,6,2,4.16
1,119,115,"Tuesday, Aug 8",boxscore,MIA,@,CIN,W,3,2,,59-56,3,14.0,Garrett,Sims,Robertson,2:28,N,26201,1.08,+,,.263,.319,.718,7,6,0,4.14
2,120,116,"Wednesday, Aug 9",boxscore,MIA,@,CIN,W,5,4,,60-56,3,14.0,Scott,Díaz,Robertson,2:35,D,22352,1.13,++,,.262,.318,.719,8,10,2,4.14
3,121,117,"Friday, Aug 11",boxscore,MIA,,NYY,L,4,9,,60-57,3,14.5,Vásquez,Luzardo,,2:40,N,30978,.99,-,,.262,.318,.718,6,14,2,4.18
4,122,118,"Saturday, Aug 12",boxscore,MIA,,NYY,W,3,1,,61-57,3,15.0,Alcantara,King,,2:03,D,33980,.95,+,,.262,.317,.718,8,5,0,4.15
5,123,119,"Sunday, Aug 13",boxscore,MIA,,NYY,W-wo,8,7,,62-57,3,14.0,López,Holmes,,3:08,D,35043,1.03,++,,.262,.318,.719,11,6,2,4.17
6,124,120,"Monday, Aug 14",boxscore,MIA,,HOU,W,5,1,,63-57,3,14.0,Garrett,Valdez,,2:37,N,13263,1.07,+++,,.262,.317,.720,7,8,0,4.15
7,125,121,"Tuesday, Aug 15",boxscore,MIA,,HOU,L,5,6,,63-58,3,15.0,Brown,Puk,Pressly,2:47,N,12981,1.07,-,,.262,.317,.719,8,8,3,4.16
8,126,122,"Wednesday, Aug 16",boxscore,MIA,,HOU,L,5,12,,63-59,3,16.0,Verlander,Luzardo,,2:55,N,14795,1.07,--,,.262,.317,.719,9,12,3,4.21
9,127,123,"Friday, Aug 18",boxscore,MIA,@,LAD,W,11,3,,64-59,3,16.0,Alcantara,Gonsolin,,2:52,N,46053,1.07,+,,.261,.317,.722,9,10,3,4.20
10,128,124,"Saturday, Aug 19 (1)",boxscore,MIA,@,LAD,L,1,3,,64-60,3,17.5,Yarbrough,Robertson,Phillips,2:10,D,40895,1.12,-,,.261,.317,.720,5,6,0,4.20
11,129,125,"Saturday, Aug 19 (2)",boxscore,MIA,@,LAD,L,1,3,,64-61,3,17.5,Urías,Garrett,Graterol,2:05,N,52688,1.10,--,,.260,.316,.719,8,5,2,4.19
12,130,126,"Monday, Aug 21",boxscore,MIA,@,SDP,L,2,6,,64-62,3,17.0,Wacha,Weathers,,2:33,N,32192,1.11,---,,.260,.316,.718,7,7,2,4.21
13,131,127,"Tuesday, Aug 22",boxscore,MIA,@,SDP,W,3,0,,65-62,3,17.0,Luzardo,Snell,Robertson,2:31,N,43430,1.01,+,,.260,.316,.717,8,3,0,4.17
14,132,128,"Wednesday, Aug 23",boxscore,MIA,@,SDP,L,0,4,,65-63,3,18.0,Lugo,Alcantara,,2:23,D,33640,1.07,-,,.259,.315,.715,4,7,1,4.18
15,133,129,"Friday, Aug 25",boxscore,MIA,,WSN,L,4,7,,65-64,3,19.0,Adon,Garrett,Harvey,2:50,N,12409,.95,--,,.259,.315,.714,9,13,1,4.20
16,134,130,"Saturday, Aug 26",boxscore,MIA,,WSN,L,2,3,,65-65,3,20.0,Weems,Robertson,Finnegan,2:29,D,13966,.83,---,,.259,.315,.715,7,5,0,4.17
17,135,131,"Sunday, Aug 27",boxscore,MIA,,WSN,W,2,1,,66-65,3,19.0,Hoeing,Williams,Scott,2:14,D,17216,.72,+,,.258,.314,.714,6,7,0,4.15
18,136,132,"Tuesday, Aug 29",boxscore,MIA,,TBR,L,2,11,,66-66,3,20.5,Civale,Alcantara,,3:12,N,10338,.79,-,,.258,.314,.714,10,15,3,4.20
19,137,133,"Wednesday, Aug 30",boxscore,MIA,,TBR,L,0,3,10,66-67,3,21.5,Armstrong,Robertson,Fairbanks,2:32,N,9803,.63,--,,.257,.313,.711,4,5,0,4.18
20,138,134,"Thursday, Aug 31",boxscore,MIA,@,WSN,W,6,1,,67-67,3,21.5,Garrett,Adon,,2:21,N,17428,.60,+,,.258,.314,.713,13,3,0,4.16
21,140,135,"Friday, Sep 1",boxscore,MIA,@,WSN,W,8,5,11,68-67,3,21.5,Scott,Garcia,,3:18,N,27930,.68,++,,.258,.314,.713,9,8,3,4.14
22,141,136,"Saturday, Sep 2",boxscore,MIA,@,WSN,W,11,5,,69-67,3,21.5,Cueto,Williams,,2:37,D,30389,.85,+++,,.259,.314,.716,18,10,2,4.15
23,142,137,"Sunday, Sep 3",boxscore,MIA,@,WSN,W,6,4,,70-67,3,20.5,Alcantara,Finnegan,Scott,2:53,D,26196,1.04,++++,,.260,.315,.717,10,10,1,4.13
24,143,138,"Tuesday, Sep 5",boxscore,MIA,,LAD,W,6,3,,71-67,3,19.5,Nardi,Yarbrough,Scott,2:27,N,11472,1.12,+++++,,.260,.315,.719,8,7,1,4.12
25,144,139,"Wednesday, Sep 6",boxscore,MIA,,LAD,W,11,4,,72-67,3,18.5,Cabrera,Lynn,,2:37,N,10591,1.22,++++++,,.260,.316,.722,13,6,2,4.12
26,145,140,"Thursday, Sep 7",boxscore,MIA,,LAD,L,0,10,,72-68,3,19.5,Pepiot,Garrett,,2:40,N,12047,1.30,-,,.259,.315,.719,2,16,1,4.16
27,146,141,"Friday, Sep 8",boxscore,MIA,@,PHI,W,3,2,,73-68,3,19.5,Robertson,Strahm,Scott,2:44,N,40190,1.38,+,,.259,.314,.719,7,5,1,4.14
28,147,142,"Saturday, Sep 9",boxscore,MIA,@,PHI,L,4,8,,73-69,3,19.5,Hoffman,Cueto,,3:07,N,40899,1.49,-,,.259,.314,.719,10,7,1,4.17
29,148,143,"Sunday, Sep 10",boxscore,MIA,@,PHI,W,5,4,,74-69,3,19.5,Robertson,Domínguez,Scott,3:02,D,40894,1.44,+,,.258,.314,.718,5,8,2,4.17
0,117,113,"Tuesday, Aug 8",boxscore,BAL,,HOU,L,6,7,,70-43,1,up 2.0,Stanek,Bautista,Pressly,2:46,N,24761,.94,-,,.253,.321,.744,8,10,1,4.07
1,118,114,"Wednesday, Aug 9",boxscore,BAL,,HOU,L,2,8,,70-44,1,up 2.0,Javier,Flaherty,,3:18,N,25479,1.03,--,,.253,.321,.743,7,11,1,4.10
2,119,115,"Thursday, Aug 10",boxscore,BAL,,HOU,W,5,4,,71-44,1,up 3.0,Kremer,Brown,Bautista,2:38,D,22981,1.17,+,,.253,.320,.744,8,10,2,4.09
3,120,116,"Friday, Aug 11",boxscore,BAL,@,SEA,L,2,9,,71-45,1,up 2.0,Castillo,Gibson,,2:20,N,36203,1.01,-,,.252,.320,.742,4,12,3,4.14
4,121,117,"Saturday, Aug 12",boxscore,BAL,@,SEA,W,1,0,10,72-45,1,up 2.0,Bautista,Muñoz,,2:41,N,45823,1.14,+,,.251,.318,.738,4,4,0,4.10
5,122,118,"Sunday, Aug 13",boxscore,BAL,@,SEA,W,5,3,10,73-45,1,up 3.0,Vespi,Thornton,Fujinami,3:12,D,44818,1.00,++,,.251,.318,.737,9,6,1,4.09
6,123,119,"Monday, Aug 14",boxscore,BAL,@,SDP,W,4,1,,74-45,1,up 3.0,Rodriguez,Darvish,Bautista,2:16,N,38176,.93,+++,,.251,.318,.737,9,4,1,4.06
7,124,120,"Tuesday, Aug 15",boxscore,BAL,@,SDP,L,3,10,,74-46,1,up 3.0,Wacha,Flaherty,,2:55,N,35604,.86,-,,.251,.318,.737,11,13,1,4.12
8,125,121,"Wednesday, Aug 16",boxscore,BAL,@,SDP,L,2,5,,74-47,1,up 2.0,Snell,Kremer,Hader,2:30,N,42318,.91,--,,.250,.317,.736,5,8,1,4.13
9,126,122,"Friday, Aug 18",boxscore,BAL,@,OAK,W,9,4,,75-47,1,up 2.0,Gibson,Pérez,,2:56,N,8942,1.03,+,,.252,.318,.738,16,12,0,4.13
10,127,123,"Saturday, Aug 19",boxscore,BAL,@,OAK,W,7,2,10,76-47,1,up 2.5,Bautista,Martinez,,2:47,N,18213,.94,++,,.252,.318,.739,9,6,2,4.10
11,128,124,"Sunday, Aug 20",boxscore,BAL,@,OAK,W,12,1,,77-47,1,up 3.0,Bradish,Sears,,2:43,D,16198,.91,+++,,.253,.319,.743,17,4,1,4.08
12,129,125,"Tuesday, Aug 22",boxscore,BAL,,TOR,L,3,6,10,77-48,1,up 2.0,Mayza,Baumann,Romano,3:06,N,20612,.92,-,,.253,.319,.742,9,12,2,4.08
13,130,126,"Wednesday, Aug 23",boxscore,BAL,,TOR,W,7,0,,78-48,1,up 2.0,Kremer,Gausman,,2:45,N,19132,1.09,+,,.253,.319,.743,10,5,0,4.05
14,131,127,"Thursday, Aug 24",boxscore,BAL,,TOR,W,5,3,,79-48,1,up 2.0,Gibson,Berríos,Bautista,2:12,N,19432,1.00,++,,.254,.319,.743,10,6,1,4.04
15,132,128,"Friday, Aug 25",boxscore,BAL,,COL,W,5,4,,80-48,1,up 3.0,Fujinami,Suter,Coulombe,2:20,N,28872,.90,+++,,.254,.319,.745,10,7,1,4.04
16,133,129,"Saturday, Aug 26",boxscore,BAL,,COL,W,5,4,,81-48,1,up 3.0,Bradish,Flexen,Cano,2:51,N,42535,.79,++++,,.254,.319,.744,6,8,0,4.04
17,134,130,"Sunday, Aug 27",boxscore,BAL,,COL,L,3,4,,81-49,1,up 2.0,Lawrence,Cano,,2:24,D,30773,.81,-,,.253,.318,.743,5,9,1,4.03
18,135,131,"Monday, Aug 28",boxscore,BAL,,CHW,W,9,0,,82-49,1,up 2.5,Rodriguez,Kopech,,2:43,N,12325,.97,+,,.254,.319,.744,11,2,0,4.00
19,136,132,"Tuesday, Aug 29",boxscore,BAL,,CHW,W,9,3,,83-49,1,up 2.5,Coulombe,Bummer,,3:05,N,14903,.87,++,,.255,.320,.745,14,10,1,3.99
20,137,133,"Wednesday, Aug 30",boxscore,BAL,,CHW,L,5,10,,83-50,1,up 1.5,Cease,Gibson,,3:09,D,17723,.90,-,,.255,.320,.745,9,15,3,4.04
21,139,134,"Friday, Sep 1",boxscore,BAL,@,ARI,L,2,4,,83-51,1,up 1.5,Davies,Irvin,Sewald,2:40,N,18248,1.01,--,,.255,.320,.744,8,10,2,4.04
22,140,135,"Saturday, Sep 2",boxscore,BAL,@,ARI,W,7,3,,84-51,1,up 2.5,Bradish,Cecconi,,2:49,N,34118,.98,+,,.255,.320,.745,11,5,1,4.04
23,141,136,"Sunday, Sep 3",boxscore,BAL,@,ARI,W,8,5,,85-51,1,up 2.5,Coulombe,Gallen,,3:06,D,24284,.84,++,,.256,.321,.746,14,9,3,4.04
24,142,137,"Monday, Sep 4",boxscore,BAL,@,LAA,W,6,3,,86-51,1,up 3.5,Rodriguez,Rosenberg,Cano,2:22,N,29214,.85,+++,,.256,.321,.746,10,8,2,4.03
25,143,138,"Tuesday, Sep 5",boxscore,BAL,@,LAA,W,5,4,10,87-51,1,up 3.5,Krehbiel,Soriano,Fujinami,3:16,N,22496,.67,++++,,.257,.321,.747,13,12,0,4.03
26,144,139,"Wednesday, Sep 6",boxscore,BAL,@,LAA,W,10,3,,88-51,1,up 3.5,Gibson,Sandoval,,2:56,N,29021,.66,+++++,,.257,.322,.748,12,7,1,4.02
27,145,140,"Friday, Sep 8",boxscore,BAL,@,BOS,W,11,2,,89-51,1,up 4.0,Bradish,Houck,,3:01,N,33852,.52,++++++,,.258,.324,.751,14,4,1,4.01
28,146,141,"Saturday, Sep 9",boxscore,BAL,@,BOS,W,13,12,,90-51,1,up 4.0,Fujinami,Sale,,3:40,D,34615,.53,+++++++,,.259,.324,.755,14,23,1,4.05
29,147,142,"Sunday, Sep 10",boxscore,BAL,@,BOS,L,3,7,,90-52,1,up 3.0,Bello,Rodriguez,,2:51,D,31295,.52,-,,.258,.324,.753,7,8,1,4.04
0,118,114,"Tuesday, Aug 8 (2)",boxscore,WSN,@,PHI,W,5,4,,50-64,5,22.5,Weems,Kimbrel,Finnegan,3:04,N,40264,.03,+,,.259,.318,.720,8,8,1,4.88
1,119,115,"Wednesday, Aug 9",boxscore,WSN,@,PHI,L,0,7,,50-65,5,23.5,Lorenzen,Gore,,2:09,N,30406,.04,-,,.257,.317,.716,0,8,3,4.91
2,120,116,"Thursday, Aug 10",boxscore,WSN,@,PHI,L,2,6,,50-66,5,23.5,Strahm,Machado,,3:08,N,30113,.03,--,,.258,.317,.715,10,6,3,4.91
3,121,117,"Friday, Aug 11",boxscore,WSN,,OAK,W,8,2,,51-66,5,23.5,Abbott,Blackburn,,2:52,N,22651,.01,+,,.258,.318,.718,12,6,0,4.89
4,122,118,"Saturday, Aug 12",boxscore,WSN,,OAK,W-wo,3,2,,52-66,5,24.0,Finnegan,Erceg,,2:44,N,28635,.02,++,,.259,.319,.719,9,7,2,4.86
5,123,119,"Sunday, Aug 13",boxscore,WSN,,OAK,W-wo,8,7,,53-66,5,23.0,La Sorsa,Snead,,3:09,D,19240,.03,+++,,.260,.320,.720,14,11,3,4.88
6,124,120,"Tuesday, Aug 15",boxscore,WSN,,BOS,L,4,5,,53-67,5,24.5,Schreiber,Gray,Jansen,2:57,N,23516,.03,-,,.259,.319,.719,6,7,1,4.88
7,125,121,"Wednesday, Aug 16",boxscore,WSN,,BOS,W,6,2,,54-67,5,24.5,Ferrer,Whitlock,,2:32,N,26507,.02,+,,.259,.319,.721,9,4,1,4.86
8,126,122,"Thursday, Aug 17",boxscore,WSN,,BOS,W,10,7,,55-67,5,24.0,Corbin,Sale,Finnegan,2:50,D,25445,.03,++,,.259,.320,.722,10,11,3,4.88
9,127,123,"Friday, Aug 18",boxscore,WSN,,PHI,W,8,7,,56-67,5,24.0,Ferrer,Lorenzen,Finnegan,2:42,N,26747,.04,+++,,.260,.320,.724,13,10,2,4.89
10,128,124,"Saturday, Aug 19",boxscore,WSN,,PHI,L,3,12,,56-68,5,25.0,Domínguez,Abbott,,2:38,D,38853,.05,-,,.260,.320,.722,9,16,5,4.95
11,129,125,"Sunday, Aug 20",boxscore,WSN,,PHI,W,4,3,,57-68,5,24.0,Williams,Wheeler,Finnegan,2:26,N,2473,.03,+,,.260,.320,.722,9,6,1,4.94
12,130,126,"Tuesday, Aug 22",boxscore,WSN,@,NYY,W,2,1,,58-68,5,23.5,Thompson,Kahnle,Finnegan,2:30,N,38105,.04,++,,.260,.320,.722,7,2,1,4.90
13,131,127,"Wednesday, Aug 23",boxscore,WSN,@,NYY,L,1,9,,58-69,5,24.5,Severino,Gore,,2:42,N,37266,.05,-,,.259,.319,.719,3,8,4,4.91
14,132,128,"Thursday, Aug 24",boxscore,WSN,@,NYY,W,6,5,,59-69,4,24.0,Corbin,Kahnle,Finnegan,2:54,D,39681,.02,+,,.259,.319,.720,9,12,3,4.91
15,133,129,"Friday, Aug 25",boxscore,WSN,@,MIA,W,7,4,,60-69,4,24.0,Adon,Garrett,Harvey,2:50,N,12409,.03,++,,.260,.319,.721,13,9,0,4.90
16,134,130,"Saturday, Aug 26",boxscore,WSN,@,MIA,W,3,2,,61-69,4,24.0,Weems,Robertson,Finnegan,2:29,D,13966,.06,+++,,.259,.319,.720,5,7,2,4.88
17,135,131,"Sunday, Aug 27",boxscore,WSN,@,MIA,L,1,2,,61-70,4,24.0,Hoeing,Williams,Scott,2:14,D,17216,.07,-,,.259,.318,.718,7,6,1,4.86
18,136,132,"Monday, Aug 28",boxscore,WSN,@,TOR,L,3,6,,61-71,4,25.0,Gausman,Gray,Hicks,2:51,N,27940,.03,--,,.258,.318,.717,7,9,1,4.87
19,137,133,"Tuesday, Aug 29",boxscore,WSN,@,TOR,W,5,4,,62-71,4,25.0,Gore,Berríos,Finnegan,2:55,N,39722,.02,+,,.258,.318,.717,8,11,1,4.87
20,138,134,"Wednesday, Aug 30",boxscore,WSN,@,TOR,L,0,7,,62-72,4,26.0,Bassitt,Corbin,,2:23,D,39303,.04,-,,.257,.317,.715,5,12,0,4.89
21,139,135,"Thursday, Aug 31",boxscore,WSN,,MIA,L,1,6,,62-73,4,27.0,Garrett,Adon,,2:21,N,17428,.03,--,,.256,.316,.712,3,13,2,4.90
22,141,136,"Friday, Sep 1",boxscore,WSN,,MIA,L,5,8,11,62-74,5,28.0,Scott,Garcia,,3:18,N,27930,.01,---,,.256,.316,.712,8,9,1,4.90
23,142,137,"Saturday, Sep 2",boxscore,WSN,,MIA,L,5,11,,62-75,5,29.0,Cueto,Williams,,2:37,D,30389,.01,----,,.256,.316,.714,10,18,4,4.93
24,143,138,"Sunday, Sep 3",boxscore,WSN,,MIA,L,4,6,,62-76,5,29.0,Alcantara,Finnegan,Scott,2:53,D,26196,.00,-----,,.257,.316,.714,10,10,1,4.94
25,144,139,"Tuesday, Sep 5",boxscore,WSN,,NYM,L,5,11,,62-77,5,29.0,Quintana,Corbin,,2:34,N,22897,.00,------,,.256,.316,.713,7,11,5,4.98
26,145,140,"Wednesday, Sep 6",boxscore,WSN,,NYM,W-wo,3,2,,63-77,5,28.0,Finnegan,Bickford,,2:35,N,24297,.00,+,,.256,.317,.712,9,8,0,4.96
27,146,141,"Friday, Sep 8",boxscore,WSN,,LAD,L,5,8,,63-78,5,29.5,Vesia,Garcia,Phillips,3:08,N,32561,.00,-,,.256,.316,.712,6,10,3,4.98
28,147,142,"Saturday, Sep 9",boxscore,WSN,,LAD,W-wo,7,6,11,64-78,5,28.5,Machado,Varland,,3:15,D,34562,.00,+,,.256,.316,.711,8,9,1,4.97
29,148,143,"Sunday, Sep 10",boxscore,WSN,,LAD,L,3,7,,64-79,5,29.5,Suero,Williams,,3:06,D,27546,.00,-,,.256,.316,.710,9,14,1,4.99
0,118,114,"Tuesday, Aug 8",boxscore,NYY,@,CHW,W,7,1,,59-55,4,11.5,Schmidt,Toussaint,,2:47,N,26446,.44,+,,.232,.306,.711,13,6,1,3.93
1,119,115,"Wednesday, Aug 9",boxscore,NYY,@,CHW,L,2,9,,59-56,5,11.5,Clevinger,Severino,Santos,2:45,N,23377,.51,-,,.232,.306,.711,6,11,1,3.97
2,120,116,"Friday, Aug 11",boxscore,NYY,@,MIA,W,9,4,,60-56,5,11.0,Vásquez,Luzardo,,2:40,N,30978,.40,+,,.233,.308,.714,14,6,1,3.97
3,121,117,"Saturday, Aug 12",boxscore,NYY,@,MIA,L,1,3,,60-57,5,12.0,Alcantara,King,,2:03,D,33980,.47,-,,.232,.307,.711,5,8,1,3.97
4,122,118,"Sunday, Aug 13",boxscore,NYY,@,MIA,L-wo,7,8,,60-58,5,13.0,López,Holmes,,3:08,D,35043,.42,--,,.232,.307,.711,6,11,0,4.00
5,123,119,"Monday, Aug 14",boxscore,NYY,@,ATL,L,3,11,,60-59,5,14.0,Fried,Schmidt,,2:50,N,42717,.34,---,,.233,.307,.712,11,15,2,4.06
6,124,120,"Tuesday, Aug 15",boxscore,NYY,@,ATL,L,0,5,,60-60,5,14.0,Elder,Severino,,2:18,N,40454,.31,----,,.232,.307,.709,1,6,2,4.06
7,125,121,"Wednesday, Aug 16",boxscore,NYY,@,ATL,L,0,2,,60-61,5,14.0,Morton,Vásquez,Iglesias,2:08,N,40743,.23,-----,,.231,.306,.706,4,3,1,4.04
8,126,122,"Friday, Aug 18",boxscore,NYY,,BOS,L,3,8,,60-62,5,15.0,Bello,Brito,,2:46,N,44566,.19,------,,.231,.306,.706,10,12,1,4.07
9,127,123,"Saturday, Aug 19",boxscore,NYY,,BOS,L,1,8,,60-63,5,16.0,Crawford,Cole,,2:38,D,42599,.14,-------,,.230,.305,.703,2,12,3,4.09
10,128,124,"Sunday, Aug 20",boxscore,NYY,,BOS,L,5,6,,60-64,5,17.0,Martin,Holmes,Jansen,3:08,D,43946,.09,--------,,.230,.305,.705,8,9,2,4.11
11,129,125,"Tuesday, Aug 22",boxscore,NYY,,WSN,L,1,2,,60-65,5,17.0,Thompson,Kahnle,Finnegan,2:30,N,38105,.04,---------,,.229,.305,.703,2,7,2,4.09
12,130,126,"Wednesday, Aug 23",boxscore,NYY,,WSN,W,9,1,,61-65,5,17.0,Severino,Gore,,2:42,N,37266,.02,+,,.229,.304,.704,8,3,1,4.07
13,131,127,"Thursday, Aug 24",boxscore,NYY,,WSN,L,5,6,,61-66,5,18.0,Corbin,Kahnle,Finnegan,2:54,D,39681,.03,-,,.230,.305,.707,12,9,2,4.07
14,132,128,"Friday, Aug 25",boxscore,NYY,@,TBR,W,6,2,,62-66,5,18.0,Cole,Eflin,,2:27,N,22679,.04,+,,.230,.305,.709,11,4,1,4.05
15,133,129,"Saturday, Aug 26",boxscore,NYY,@,TBR,L,0,3,,62-67,5,19.0,Glasnow,Schmidt,Fairbanks,2:17,D,22943,.05,-,,.229,.304,.705,2,7,0,4.03
16,134,130,"Sunday, Aug 27",boxscore,NYY,@,TBR,L,4,7,,62-68,5,19.0,Littell,Hamilton,Adam,2:45,D,22624,.02,--,,.229,.303,.705,4,10,1,4.05
17,135,131,"Monday, Aug 28",boxscore,NYY,@,DET,W,4,1,,63-68,5,19.0,Severino,Olson,,2:35,N,16772,.01,+,,.228,.304,.705,7,7,1,4.03
18,136,132,"Tuesday, Aug 29",boxscore,NYY,@,DET,W,4,2,,64-68,5,19.0,Brito,Skubal,,2:21,N,17236,.01,++,,.228,.303,.705,6,7,0,4.02
19,137,133,"Wednesday, Aug 30",boxscore,NYY,@,DET,W,6,2,,65-68,5,18.0,Cole,White,Hamilton,2:37,N,15731,.02,+++,,.228,.304,.707,8,4,2,4.00
20,138,134,"Thursday, Aug 31",boxscore,NYY,@,DET,L-wo,3,4,10,65-69,5,18.5,Brieske,Loáisiga,,2:48,D,19630,.03,-,,.228,.303,.705,5,8,1,3.99
21,140,135,"Friday, Sep 1",boxscore,NYY,@,HOU,W,6,2,,66-69,5,17.5,Rodón,Verlander,,2:31,N,41066,.02,+,,.228,.303,.707,8,4,1,3.98
22,141,136,"Saturday, Sep 2",boxscore,NYY,@,HOU,W,5,4,,67-69,5,17.5,Brito,Brown,Holmes,3:02,N,41427,.04,++,,.228,.303,.707,8,9,2,3.98
23,142,137,"Sunday, Sep 3",boxscore,NYY,@,HOU,W,6,1,,68-69,5,17.5,King,Javier,,2:44,N,41514,.05,+++,,.228,.303,.707,8,7,0,3.95
24,143,138,"Tuesday, Sep 5",boxscore,NYY,,DET,W,5,1,,69-69,5,18.0,Cole,Wentz,,2:32,N,31553,.05,++++,,.228,.303,.708,6,9,0,3.93
25,144,139,"Wednesday, Sep 6",boxscore,NYY,,DET,W,4,3,,70-69,5,18.0,Schmidt,Brieske,Holmes,2:52,N,30673,.06,+++++,,.228,.304,.709,11,6,0,3.92
26,145,140,"Thursday, Sep 7",boxscore,NYY,,DET,L,3,10,,70-70,5,18.5,Rodriguez,Rodón,,2:43,N,32722,.09,-,,.228,.304,.709,6,14,3,3.97
27,146,141,"Friday, Sep 8",boxscore,NYY,,MIL,L,2,8,,70-71,5,19.5,Uribe,Brito,,3:02,N,37115,.04,--,,.227,.304,.707,3,16,1,4.00
28,147,142,"Saturday, Sep 9",boxscore,NYY,,MIL,L,2,9,,70-72,5,20.5,Payamps,Loáisiga,,2:48,D,44068,.03,---,,.227,.303,.704,4,11,1,4.03
29,148,143,"Sunday, Sep 10",boxscore,NYY,,MIL,W-wo,4,3,13,71-72,5,19.5,Misiewicz,Milner,,3:33,D,41702,.01,+,,.225,.302,.702,3,6,0,3.99
